,target
58311,1
58314,1
58318,0
58327,0
58332,0
58333,0
58338,1
58341,0
58348,0
58352,0
58353,0
58356,0
58358,0
58366,0
58372,1
58374,0
58377,0
58385,1
58387,1
58388,0
58391,0
58392,0
58395,0
58400,0
58402,1
58404,0
58405,1
58409,0
58416,0
58423,0
58427,0
58435,0
58445,0
58449,0
58451,0
58460,0
58461,0
58463,0
58464,0
58470,0
58472,0
58473,0
58475,0
58482,0
58491,0
58506,0
58507,0
58512,0
58519,1
58527,0
58539,1
58542,0
58543,0
58551,0
58555,0
58561,0
58566,0
58568,0
58572,0
58574,0
58587,0
58594,1
58595,0
58600,0
58602,1
58610,0
58615,1
58632,0
58640,1
58650,0
58657,0
58663,1
58664,1
58670,0
58671,0
58672,0
58676,0
58678,1
58681,0
58683,0
58697,0
58699,1
58702,0
58706,0
58708,1
58713,0
58715,0
58718,0
58721,0
58723,1
58724,0
58729,0
58733,0
58735,1
58740,0
58755,0
58758,0
58761,0
58762,1
58767,1
58770,1
58775,0
58777,0
58778,0
58783,0
58793,0
58795,1
58810,0
58816,1
58821,0
58822,0
58831,0
58832,1
58834,1
58839,1
58840,0
58854,0
58857,0
58865,0
58891,0
58895,0
58896,1
58897,1
58901,1
58905,0
58924,1
58925,1
58928,1
58935,0
58939,0
58942,0
58949,0
58967,0
58969,0
58970,0
58973,0
58979,0
58989,1
58990,0
58991,0
58992,0
59004,0
59010,1
59012,0
59013,0
59023,0
59039,0
59043,0
59050,0
59055,0
59056,1
59058,0
59065,0
59068,0
59080,0
59084,0
59088,0
59097,0
59101,0
59114,1
59116,1
59132,0
59133,1
59135,1
59147,0
59148,0
59152,0
59163,0
59168,0
59175,0
59180,0
59185,0
59197,0
59200,0
59213,0
59214,1
59215,0
59218,0
59223,0
59227,1
59229,0
59230,0
59247,0
59255,0
59256,0
59266,1
59267,0
59273,0
59275,0
59284,0
59285,0
59286,0
59289,0
59294,0
59295,1
59300,0
59303,0
59306,0
59308,0
59313,1
59315,0
59324,0
59342,0
59344,0
59346,1
59366,0
59369,1
59371,0
59372,1
59376,0
59378,1
59382,1
59391,1
59397,0
59403,0
59404,0
59408,0
59409,0
59410,0
59417,0
59424,1
59427,1
59433,0
59444,0
59449,1
59452,0
59465,1
59466,0
59467,0
59468,0
59470,0
59483,0
59489,0
59494,0
59496,0
59500,0
59504,1
59506,1
59511,0
59518,1
59528,1
59530,1
59532,0
59535,0
59536,1
59537,0
59540,0
59546,1
59547,0
59555,0
59556,0
59574,0
59575,0
59576,0
59578,0
59581,1
59583,0
59588,1
59591,1
59593,1
59594,0
59595,0
59597,1
59599,1
59601,0
59608,1
59611,1
59614,0
59615,0
59617,0
59626,0
59629,0
59633,0
59637,0
59640,1
59644,0
59659,0
59660,1
59665,0
59667,0
59674,0
59678,1
59696,0
59703,0
59704,1
59705,0
59706,0
59711,0
59718,0
59720,0
59722,0
59724,0
59726,0
59737,0
59738,0
59747,0
59751,0
59758,0
59763,0
59768,0
59770,0
59772,0
59788,0
59794,0
59795,0
59798,0
59809,0
59811,0
59815,0
59818,0
59823,1
59824,0
59825,0
59838,0
59846,0
59850,1
59854,0
59857,0
59859,1
59873,0
59880,0
59882,0
59885,0
59901,0
59912,0
59913,0
59923,1
59931,0
59938,0
59940,0
59945,0
59948,1
59962,0
59967,0
59972,1
59978,0
59979,1
59982,0
59994,0
60000,0
60015,0
60017,0
60033,1
60037,0
60041,0
60045,0
60046,1
60056,0
60062,0
60063,0
60069,0
60075,1
60077,1
60078,0
60080,0
60084,0
60085,0
60087,0
60090,0
60092,1
60093,1
60099,0
60108,0
60116,0
60118,0
60120,0
60130,0
60132,0
60141,1
60149,1
60153,0
60154,1
60161,0
60165,0
60167,0
60178,0
60187,0
60188,1
60190,0
60195,0
60196,0
60200,0
60202,0
60212,1
60216,0
60220,0
60222,0
60223,0
60226,0
60236,0
60241,1
60247,0
60251,0
60259,0
60261,0
60262,0
60264,0
60266,1
60274,0
60277,1
60279,0
60280,0
60285,0
60289,0
60291,0
60307,0
60310,1
60313,1
60319,0
60320,0
60329,0
60330,1
60340,1
60349,1
60350,1
60364,0
60366,0
60373,1
60376,0
60377,1
60379,0
60380,0
60382,1
60383,0
60395,1
60400,0
60401,1
60402,0
60404,0
60416,0
60418,0
60426,0
60429,1
60430,0
60436,1
60443,0
60445,0
60451,0
60456,1
60460,1
60463,1
60467,0
60468,0
60469,0
60470,0
60475,0
60476,0
60483,0
60488,0
60489,0
60491,0
60492,0
60505,0
60521,1
60527,0
60538,1
60543,0
60544,0
60547,1
60549,0
60550,0
60551,0
60554,0
60556,0
60561,0
60569,0
60577,1
60578,0
60580,1
60582,0
60583,1
60590,0
60593,0
60594,0
60607,0
60614,0
60617,1
60621,0
60622,0
60627,0
60636,0
60640,0
60648,0
60651,1
60656,0
60657,0
60659,1
60663,1
60667,0
60670,0
60672,0
60675,1
60684,0
60697,0
60713,1
60715,0
60718,0
60723,0
60726,0
60728,0
60734,0
60747,1
60754,0
60758,1
60764,0
60767,0
60772,0
60776,1
60779,0
60780,0
60781,0
60784,0
60815,0
60816,1
60819,0
60825,0
60832,1
60839,0
60847,0
60851,0
60854,0
60855,0
60856,1
60858,0
60869,1
60878,1
60879,0
60882,0
60888,1
60899,0
60901,1
60902,0
60907,1
60908,0
60916,0
60917,1
60926,0
60927,0
60933,0
60938,1
60939,1
60948,1
60971,0
60974,0
60981,1
60988,0
60991,0
61002,0
61020,1
61026,1
61027,0
61030,0
61034,1
61037,0
61042,0
61052,0
61055,0
61056,0
61061,0
61066,1
61086,0
61091,0
61097,0
61100,0
61103,0
61104,1
61105,1
61108,1
61132,1
61136,0
61141,1
61147,0
61148,0
61150,1
61152,0
61154,0
61157,0
61163,0
61164,1
61175,1
61176,0
61179,0
61184,0
61185,0
61188,0
61189,1
61193,1
61197,0
61199,1
61202,0
61203,1
61229,0
61235,0
61251,0
61256,1
61259,0
61262,0
61269,0
61270,0
61271,0
61276,1
61277,1
61284,0
61301,1
61303,0
61313,0
61315,0
61318,1
61321,0
61322,1
61327,0
61334,1
61340,0
61342,1
61345,0
61360,0
61362,1
61363,0
61372,0
61374,0
61391,0
61403,0
61405,0
61409,1
61410,0
61411,1
61421,0
61424,0
61435,0
61437,1
61460,1
61466,0
61473,0
61475,0
61476,0
61477,1
61495,0
61499,0
61500,1
61505,1
61509,0
61515,0
61524,0
61531,0
61532,0
61544,0
61547,1
61548,0
61554,0
61560,0
61561,1
61563,0
61564,1
61575,1
61579,0
61587,0
61597,0
61599,1
61601,0
61618,0
61619,1
61629,0
61650,0
61651,0
61655,0
61656,1
61657,0
61671,1
61680,1
61681,0
61693,0
61698,1
61699,1
61704,1
61707,0
61709,1
61710,0
61730,0
61736,0
61740,1
61743,0
61749,0
61752,0
61754,0
61756,1
61758,1
61765,0
61773,0
61774,0
61788,0
61793,0
61797,1
61798,1
61809,1
61812,0
61815,0
61819,0
61825,0
61826,1
61828,0
61832,0
61838,0
61848,1
61850,1
61853,0
61859,0
61862,0
61863,0
61865,1
61872,0
61878,0
61880,0
61883,0
61888,1
61891,1
61896,0
61899,0
61907,0
61923,0
61926,0
61927,1
61929,0
61934,0
61959,0
61962,0
61969,0
61973,0
61976,0
61984,0
62000,0
62002,0
62008,0
62009,0
62026,0
62032,1
62038,0
62039,0
62059,0
62063,1
62065,0
62070,0
62072,0
62083,0
62093,0
62095,0
62098,0
62102,0
62107,1
62112,1
62117,1
62118,0
62119,0
62124,1
62133,0
62136,0
62137,1
62138,1
62140,0
62159,0
62163,0
62165,0
62167,0
62188,0
62192,0
62193,0
62198,0
62200,0
62204,0
62205,1
62212,0
62214,0
62217,0
62218,0
62221,0
62224,0
62227,0
62228,0
62230,1
62236,1
62238,0
62250,0
62255,1
62256,0
62271,0
62272,1
62273,0
62277,0
62282,1
62287,0
62303,0
62312,0
62315,1
62316,0
62319,1
62320,0
62326,0
62333,0
62342,1
62343,0
62344,0
62347,0
62349,0
62354,1
62366,1
62371,0
62372,0
62375,0
62378,0
62381,0
62386,1
62394,0
62404,0
62408,0
62413,0
62416,0
62422,1
62425,1
62428,0
62429,0
62440,0
62444,0
62446,1
62450,0
62455,0
62461,0
62468,0
62474,0
62476,0
62480,1
62483,0
62484,0
62486,0
62490,0
62491,1
62492,0
62501,0
62509,0
62513,0
62517,1
62518,1
62527,0
62531,0
62535,0
62536,1
62546,0
62550,0
62554,0
62558,0
62566,0
62568,0
62573,0
62575,1
62576,0
62594,0
62600,0
62605,1
62613,0
62618,0
62619,0
62621,0
62622,0
62626,1
62634,0
62636,1
62645,1
62646,1
62656,0
62662,0
62665,0
62667,1
62669,0
62671,0
62672,0
62677,1
62683,0
62684,0
62688,1
62690,1
62696,0
62697,0
62708,1
62709,0
62722,0
62724,0
62725,0
62727,0
62737,0
62741,0
62743,1
62755,1
62757,0
62762,1
62776,0
62777,0
62786,1
62798,0
62799,0
62804,0
62805,0
62807,0
62812,0
62819,0
62820,0
62823,0
62825,0
62827,0
62847,0
62854,0
62856,1
62866,0
62869,0
62871,0
62873,0
62875,0
62886,0
62894,0
62905,0
62907,0
62912,0
62920,1
62921,1
62922,1
62929,0
62930,0
62933,0
62946,1
62953,0
62960,1
62965,0
62966,0
62983,0
62996,0
63003,0
63004,0
63009,0
63010,0
63012,0
63022,1
63028,0
63036,0
63042,1
63045,1
63054,0
63058,1
63067,0
63070,0
63073,0
63074,0
63075,0
63078,0
63091,1
63094,1
63131,0
63140,1
63149,1
63157,0
63162,1
63167,1
63180,0
63184,0
63195,0
63196,0
63202,0
63206,0
63209,1
63214,0
63215,0
63226,0
63231,1
63257,0
63262,1
63266,0
63267,1
63271,1
63273,0
63276,0
63284,0
63292,1
63297,0
63312,0
63313,0
63316,1
63324,0
63328,1
63331,1
63336,0
63342,0
63344,0
63352,0
63362,0
63372,0
63376,0
63391,0
63393,0
63394,0
63395,1
63400,0
63402,0
63408,0
63409,0
63412,1
63415,0
63417,0
63422,0
63431,1
63432,1
63433,1
63436,0
63444,0
63446,0
63449,1
63455,0
63459,0
63468,0
63472,1
63484,0
63486,0
63489,1
63496,1
63503,0
63504,0
63505,0
63506,1
63509,1
63510,1
63511,0
63516,1
63518,0
63522,0
63524,1
63527,0
63529,0
63532,0
63537,1
63538,0
63541,0
63542,1
63543,0
63545,1
63555,1
63557,0
63560,1
63566,1
63567,1
63568,0
63571,0
63578,0
63590,1
63592,0
63594,0
63609,1
63615,0
63620,0
63629,0
63630,1
63632,0
63634,0
63637,0
63651,0
63658,1
63662,0
63665,1
63667,0
63678,0
63679,0
63685,0
63687,0
63689,1
63693,0
63695,0
63715,0
63718,0
63725,1
63729,0
63739,0
63740,0
63741,1
63748,1
63751,0
63752,1
63757,1
63760,1
63761,0
63762,0
63763,1
63765,0
63768,0
63771,0
63773,0
63782,0
63787,0
63788,1
63798,0
63802,0
63804,1
63808,0
63812,0
63816,1
63822,1
63836,1
63840,0
63844,0
63855,0
63859,0
63860,1
63861,0
63864,0
63867,0
63881,1
63882,0
63891,0
63894,0
63898,1
63907,0
63909,0
63912,0
63915,0
63916,0
63919,1
63920,1
63930,0
63946,1
63950,1
63961,0
63967,1
63970,1
63971,1
63972,0
63978,1
63988,0
63990,0
63991,0
63996,0
63998,0
64000,0
64006,1
64015,0
64024,0
64033,0
64036,0
64047,0
64049,0
64052,0
64058,0
64069,0
64072,0
64079,0
64094,1
64096,1
64098,0
64100,1
64107,0
64109,0
64115,0
64120,0
64124,0
64125,1
64127,1
64140,0
64147,0
64185,0
64192,1
64193,0
64195,0
64197,0
64200,1
64201,0
64217,0
64219,0
64220,0
64223,0
64225,1
64233,0
64238,0
64250,0
64254,1
64259,0
64269,0
64271,0
64277,0
64281,1
64284,0
64288,0
64297,0
64298,0
64305,0
64307,1
64309,1
64336,0
64346,0
64347,1
64348,0
64350,0
64352,0
64358,1
64361,0
64363,1
64367,1
64372,1
64382,0
64384,0
64386,0
64390,0
64394,1
64397,0
64400,0
64409,1
64416,1
64417,0
64423,1
64426,1
64427,0
64428,0
64431,1
64441,1
64443,0
64445,0
64454,0
64456,0
64459,0
64461,1
64476,0
64481,0
64489,1
64492,0
64493,0
64500,0
64505,1
64506,1
64507,0
64509,0
64518,0
64519,1
64522,1
64531,0
64535,0
64536,0
64538,0
64539,1
64551,0
64557,0
64574,0
64582,0
64586,0
64587,0
64596,1
64597,0
64602,0
64606,1
64608,0
64611,0
64621,0
64622,1
64624,1
64629,0
64630,0
64647,0
64662,0
64665,1
64671,0
64674,0
64678,0
64679,0
64680,0
64693,0
64706,0
64712,0
64713,0
64717,1
64726,1
64734,0
64744,0
64745,1
64765,1
64777,0
64779,0
64787,0
64788,0
64790,0
64795,0
64827,0
64830,1
64851,0
64852,0
64853,1
64861,1
64863,0
64868,0
64873,0
64884,0
64885,1
64886,0
64888,0
64890,0
64891,1
64898,1
64899,0
64900,0
64901,1
64916,0
64921,0
64925,0
64930,0
64937,0
64938,0
64940,1
64941,0
64944,0
64949,0
64950,0
64953,0
64954,1
64959,0
64960,0
64966,0
64972,0
64973,0
64974,0
64978,0
64988,0
64991,0
65003,1
65009,0
65010,0
65017,0
65018,0
65038,0
65047,1
65050,1
65052,0
65059,0
65066,1
65070,0
65074,0
65090,0
65105,0
65109,0
65111,0
65113,0
65115,0
65128,0
65129,1
65134,0
65139,0
65145,0
65150,1
65165,0
65166,1
65167,0
65170,0
65175,0
65187,0
65191,0
65192,1
65196,1
65207,1
65208,1
65211,1
65213,0
65215,0
65222,0
65224,1
65231,1
65246,1
65251,1
65258,0
65261,0
65271,1
65287,0
65292,1
65306,0
65310,0
65312,0
65315,0
65320,0
65322,0
65324,0
65326,0
65332,0
65335,1
65339,1
65343,0
65349,0
65352,0
65355,1
65358,0
65368,1
65375,1
65386,0
65399,0
65410,1
65418,0
65420,1
65423,0
65433,1
65434,0
65436,1
65451,0
65457,0
65459,0
65467,1
65473,0
65476,0
65478,0
65481,0
65482,0
65492,0
65509,1
65513,1
65523,1
65527,0
65528,0
65536,0
65538,1
65541,1
65544,1
65549,1
65551,0
65553,0
65554,1
65557,0
65561,0
65563,0
65570,1
65571,0
65583,1
65594,1
65600,1
65613,1
65621,0
65624,0
65625,1
65639,0
65642,0
65648,0
65649,0
65651,0
65657,0
65667,0
65673,0
65676,0
65678,0
65687,1
65689,0
65694,1
65697,0
65699,0
65700,0
65702,0
65704,0
65711,0
65718,0
65725,1
65735,0
65746,0
65748,0
65765,1
65767,1
65768,0
65780,1
65786,1
65791,0
65799,1
65811,0
65820,1
65836,0
65837,1
65842,1
65848,0
65852,0
65859,1
65862,0
65863,0
65865,0
65866,0
65868,0
65869,1
65878,1
65879,0
65887,0
65888,0
65893,1
65894,1
65895,1
65899,1
65902,0
65909,0
65911,1
65913,0
65915,0
65922,1
65925,0
65928,0
65934,0
65935,1
65937,0
65939,1
65949,0
65951,0
65964,1
65969,0
65981,0
65991,0
65995,0
66013,0
66019,0
66025,1
66026,1
66028,0
66031,0
66047,1
66048,0
66055,0
66059,0
66060,0
66066,1
66072,0
66073,0
66075,1
66079,0
66087,0
66088,0
66096,0
66102,1
66104,0
66126,1
66127,1
66131,0
66142,1
66153,0
66161,0
66167,0
66174,0
66180,0
66184,0
66190,0
66197,0
66198,0
66200,0
66201,1
66205,0
66207,1
66211,1
66213,0
66217,1
66219,1
66220,0
66225,0
66226,0
66230,0
66236,1
66241,1
66246,1
66249,0
66251,0
66254,0
66255,0
66260,0
66264,0
66265,0
66274,0
66280,1
66281,0
66297,0
66305,0
66313,1
66314,1
66316,0
66319,0
66327,0
66336,0
66340,0
66343,0
66344,0
66356,1
66361,1
66364,0
66368,1
66373,0
66377,0
66383,1
66391,0
66397,0
66398,0
66415,1
66424,0
66427,1
66432,0
66439,1
66446,0
66452,0
66459,0
66465,0
66469,1
66471,0
66478,1
66482,1
66496,1
66497,0
66504,0
66507,0
66514,1
66515,0
66520,0
66521,0
66526,0
66528,0
66550,1
66553,0
66554,0
66564,1
66566,0
66571,0
66572,0
66582,0
66588,0
66591,0
66599,0
66604,0
66609,0
66610,0
66614,0
66616,0
66620,1
66628,0
66629,1
66632,0
66644,0
66646,0
66652,0
66655,1
66658,0
66675,0
66679,0
66683,0
66690,0
66692,0
66701,0
66702,1
66704,1
66705,0
66706,0
66714,1
66721,0
66729,0
66730,0
66736,0
66743,0
66749,0
66761,0
66769,0
66774,1
66776,1
66787,0
66789,0
66794,0
66797,1
66799,0
66801,0
66804,1
66809,0
66810,0
66811,0
66814,0
66815,0
66819,0
66827,1
66828,0
66832,0
66840,0
66844,0
66851,0
66863,0
66867,0
66871,1
66872,0
66873,1
66874,0
66875,0
66876,0
66882,0
66889,0
66892,0
66893,1
66900,1
66915,0
66922,1
66925,0
66926,1
66929,0
66932,0
66933,1
66944,0
66947,0
66949,0
66950,0
66969,0
66970,0
66973,0
66975,0
66976,0
66983,0
66986,0
66995,1
67001,0
67003,0
67005,0
67013,1
67015,1
67029,0
67033,0
67043,1
67046,1
67050,0
67059,0
67063,0
67064,1
67066,0
67074,1
67080,1
67089,0
67090,0
67094,0
67097,0
67105,0
67107,0
67120,0
67133,0
67137,0
67145,1
67147,0
67149,0
67150,0
67152,1
67154,0
67156,0
67164,0
67166,0
67177,0
67185,0
67193,0
67194,1
67198,0
67202,0
67204,0
67206,1
67213,0
67214,0
67217,0
67221,0
67222,0
67224,0
67227,1
67237,0
67238,0
67240,1
67249,0
67251,1
67259,0
67263,0
67279,1
67281,0
67285,0
67287,1
67304,1
67307,0
67312,1
67314,1
67328,1
67329,0
67331,0
67333,1
67336,1
67347,0
67349,0
67351,1
67362,0
67364,1
67371,0
67381,0
67385,0
67387,0
67390,0
67414,1
67416,1
67424,1
67426,0
67429,0
67445,0
67457,1
67459,1
67468,0
67489,1
67491,0
67507,1
67509,0
67510,1
67511,0
67512,0
67515,0
67524,0
67526,1
67538,0
67547,0
67548,1
67549,0
67551,0
67560,0
67574,0
67577,0
67587,0
67588,0
67593,0
67597,0
67607,0
67610,0
67619,0
67629,1
67631,0
67639,0
67641,0
67643,0
67644,1
67655,1
67664,0
67665,0
67671,1
67672,0
67674,0
67677,1
67689,1
67695,0
67704,0
67714,0
67719,0
67721,0
67742,0
67743,0
67747,0
67755,0
67756,0
67757,1
67765,0
67777,0
67779,0
67781,0
67786,0
67788,0
67795,1
67797,0
67801,1
67802,0
67805,0
67806,0
67810,0
67813,0
67814,0
67820,1
67823,0
67829,0
67835,0
67836,0
67837,0
67839,0
67847,0
67848,0
67849,1
67857,0
67858,0
67859,0
67866,0
67869,0
67874,0
67877,0
67885,0
67889,0
67890,0
67896,0
67900,0
67902,0
67918,1
67929,1
67930,1
67932,1
67934,0
67940,0
67941,0
67958,1
67959,0
67963,0
67965,0
67966,0
67969,0
67970,1
67983,0
67984,0
67989,1
67997,0
67998,1
68001,0
68003,0
68004,1
68009,0
68010,0
68011,1
68020,0
68034,1
68035,0
68042,1
68058,0
68059,0
68060,0
68062,0
68068,0
68079,0
68081,1
68087,0
68091,0
68095,0
68109,1
68115,1
68123,0
68125,1
68126,1
68127,0
68131,0
68142,0
68145,0
68147,0
68150,1
68152,0
68153,0
68155,1
68176,0
68178,0
68182,0
68200,0
68209,0
68218,0
68220,0
68221,0
68223,1
68233,1
68235,1
68243,1
68250,0
68253,0
68258,0
68264,0
68267,0
68271,0
68272,0
68283,1
68291,1
68306,0
68309,1
68319,0
68322,0
68326,1
68333,0
68338,0
68341,0
68342,0
68345,1
68347,0
68349,0
68351,1
68362,0
68363,0
68365,1
68368,0
68371,0
68377,0
68386,0
68387,0
68390,1
68396,0
68397,0
68401,0
68403,0
68406,0
68407,1
68409,0
68416,0
68417,0
68425,0
68427,0
68429,1
68432,1
68439,0
68442,0
68447,0
68462,0
68463,0
68466,0
68471,0
68472,0
68474,1
68490,1
68491,0
68492,0
68494,1
68500,0
68504,0
68522,0
68540,0
68550,1
68555,0
68559,0
68568,0
68570,0
68575,0
68576,0
68585,0
68588,0
68589,0
68605,0
68637,0
68638,1
68639,0
68651,0
68656,0
68658,0
68659,0
68670,0
68676,0
68696,0
68704,0
68706,0
68713,0
68716,0
68720,0
68721,1
68725,0
68730,0
68732,0
68747,0
68753,1
68755,1
68757,0
68762,1
68763,0
68776,1
68777,0
68779,0
68781,0
68789,0
68791,0
68825,0
68828,0
68840,0
68859,0
68881,1
68882,1
68885,0
68890,1
68894,0
68896,1
68904,0
68906,0
68912,0
68919,0
68921,0
68924,1
68925,1
68928,0
68936,1
68939,0
68941,0
68944,0
68950,0
68957,0
68985,0
68988,0
68993,0
68997,1
69002,0
69017,0
69023,1
69025,0
69027,0
69030,0
69034,0
69041,0
69043,0
69045,0
69061,0
69065,0
69068,0
69077,0
69082,0
69087,1
69092,0
69094,1
69103,1
69109,0
69110,0
69121,1
69122,0
69134,0
69141,0
69142,0
69149,0
69158,0
69160,0
69163,0
69165,1
69168,0
69169,0
69170,0
69191,0
69193,0
69198,1
69225,0
69228,0
69247,1
69252,1
69254,0
69262,1
69268,0
69270,1
69274,0
69276,0
69290,0
69291,0
69292,0
69295,0
69300,0
69302,0
69307,0
69321,0
69323,0
69327,0
69331,0
69334,1
69338,1
69339,0
69340,0
69344,0
69350,0
69355,0
69360,0
69368,1
69369,0
69383,0
69395,0
69396,0
69397,0
69398,0
69414,1
69426,1
69431,1
69433,0
69434,0
69445,0
69449,0
69456,0
69459,1
69461,0
69482,0
69488,0
69489,1
69490,1
69491,0
69492,1
69509,0
69512,0
69515,0
69518,0
69526,1
69540,0
69552,0
69554,1
69559,0
69563,0
69566,0
69570,0
69571,1
69573,0
69577,0
69578,0
69586,0
69587,1
69590,0
69600,1
69609,0
69617,0
69626,0
69634,1
69640,0
69643,1
69660,0
69675,0
69681,0
69686,0
69689,0
69692,0
69695,1
69703,0
69706,1
69718,0
69719,1
69745,0
69748,0
69749,1
69755,0
69763,0
69764,1
69766,0
69770,0
69785,1
69789,0
69802,0
69806,0
69813,0
69827,1
69830,1
69842,1
69855,0
69857,1
69868,0
69870,1
69872,0
69894,0
69895,0
69907,1
69913,0
69914,0
69918,0
69920,0
69921,1
69922,0
69927,0
69941,0
69948,0
69949,0
69950,0
69972,0
69975,1
69981,0
69983,1
69988,0
69992,0
69997,0
70011,1
70016,0
70023,0
70032,1
70033,1
70038,0
70042,1
70044,0
70051,0
70054,0
70058,1
70059,1
70062,1
70064,0
70065,0
70069,0
70076,1
70078,1
70081,1
70084,0
70101,0
70104,0
70113,1
70116,1
70124,0
70125,0
70128,0
70129,1
70139,0
70145,0
70160,1
70163,1
70164,1
70166,1
70188,1
70189,0
70193,0
70197,0
70208,0
70214,0
70223,1
70224,0
70226,0
70229,0
70234,1
70254,0
70255,0
70265,0
70272,0
70273,0
70276,1
70277,1
70301,0
70306,0
70311,1
70315,0
70325,0
70335,0
70338,1
70341,0
70349,0
70351,0
70359,1
70366,0
70367,1
70373,0
70380,0
70381,0
70383,0
70393,0
70395,1
70401,1
70403,0
70409,0
70413,0
70423,1
70424,1
70426,0
70427,0
70437,0
70453,0
70461,0
70467,0
70468,1
70475,0
70483,0
70490,1
70498,0
70503,1
70522,1
70526,1
70527,0
70538,0
70541,0
70544,0
70553,0
70565,0
70574,0
70580,0
70591,0
70593,0
70607,0
70616,0
70624,1
70626,0
70633,0
70634,0
70640,1
70641,0
70642,0
70649,0
70653,1
70654,0
70655,1
70657,0
70660,0
70662,0
70663,0
70666,0
70670,0
70678,1
70679,0
70682,1
70689,0
70694,1
70709,0
70737,1
70741,1
70742,0
70754,1
70760,0
70762,0
70767,0
70772,1
70777,0
70788,0
70791,0
70800,0
70804,1
70807,0
70809,0
70819,0
70823,0
70824,0
70832,1
70839,0
70861,1
70862,0
70865,1
70866,0
70873,0
70877,1
70879,0
70885,0
70887,0
70915,0
70920,0
70925,1
70938,0
70950,0
70952,1
70957,0
70959,0
70960,0
70963,0
70964,1
70976,1
70987,0
70991,1
70992,1
70993,0
70995,1
71002,0
71004,0
71009,0
71017,0
71022,0
71023,0
71028,0
71033,1
71035,0
71037,0
71038,0
71055,1
71057,0
71059,1
71068,0
71069,0
71074,0
71079,1
71080,0
71082,1
71085,0
71086,1
71090,0
71092,1
71099,0
71100,1
71104,0
71107,0
71109,0
71111,1
71112,0
71117,0
71133,0
71137,0
71138,1
71147,1
71152,0
71154,0
71155,0
71156,0
71176,0
71177,0
71178,0
71179,1
71184,0
71197,0
71207,0
71212,0
71225,0
71231,0
71233,0
71236,0
71246,0
71248,0
71251,0
71255,1
71258,0
71264,0
71283,1
71286,0
71287,1
71291,0
71292,0
71294,0
71295,1
71296,0
71297,1
71300,0
71310,0
71317,0
71323,0
71334,1
71335,1
71337,0
71340,1
71349,0
71361,0
71362,0
71364,0
71368,0
71369,0
71370,0
71387,1
71390,1
71397,0
71398,0
71403,0
71404,0
71407,0
71418,0
71420,0
71424,0
71429,0
71432,0
71437,0
71445,1
71452,1
71455,0
71459,0
71465,1
71466,0
71467,0
71474,0
71485,0
71486,1
71490,0
71498,0
71503,0
71507,0
71513,0
71516,0
71519,0
71521,0
71527,1
71532,0
71545,1
71549,0
71560,1
71572,0
71582,0
71585,0
71588,0
71608,1
71611,1
71614,1
71623,0
71630,0
71631,1
71635,0
71637,1
71657,1
71663,1
71666,1
71667,1
71673,0
71674,0
71675,0
71677,0
71679,0
71680,0
71688,0
71708,1
71715,0
71725,0
71731,0
71736,0
71751,0
71754,0
71765,0
71771,1
71773,0
71778,0
71796,0
71804,1
71806,0
71807,0
71820,1
71824,0
71833,1
71834,0
71844,0
71845,0
71848,0
71850,0
71852,1
71853,1
71861,0
71869,0
71870,0
71875,1
71882,1
71884,1
71892,1
71904,1
71911,0
71913,0
71915,1
71920,0
71922,1
71924,0
71927,0
71935,1
71936,0
71945,0
71982,0
71985,0
71994,1
71999,1
72000,0
72001,0
72005,0
72009,0
72010,0
72011,1
72014,0
72016,1
72021,0
72022,0
72025,1
72033,1
72034,0
72039,0
72042,0
72043,1
72060,0
72069,1
72073,0
72084,0
72093,0
72105,0
72112,1
72114,0
72117,0
72119,0
72122,0
72123,0
72127,0
72133,0
72139,0
72146,0
72151,0
72153,0
72158,0
72160,1
72168,1
72170,0
72171,0
72174,1
72177,1
72180,1
72181,1
72183,0
72185,0
72188,0
72197,0
72198,0
72199,1
72200,0
72201,0
72213,0
72222,1
72227,1
72228,0
72229,0
72236,1
72239,0
72244,0
72254,0
72258,0
72264,0
72267,1
72271,0
72279,0
72295,0
72296,0
72306,0
72307,1
72311,0
72313,0
72318,1
72325,1
72326,0
72330,1
72341,1
72342,1
72343,1
72345,0
72346,0
72351,1
72354,1
72356,0
72357,0
72367,0
72380,1
72384,0
72385,0
72386,1
72390,0
72393,0
72397,1
72406,0
72411,0
72418,0
72427,1
72430,1
72432,0
72433,0
72436,1
72443,0
72447,1
72452,0
72455,1
72465,0
72466,0
72472,0
72483,0
72494,1
72498,0
72500,1
72509,1
72528,0
72529,0
72537,0
72540,0
72549,1
72553,0
72557,1
72558,1
72561,1
72566,0
72570,0
72572,0
72582,1
72583,0
72584,1
72596,0
72613,1
72621,0
72635,0
72643,0
72646,0
72653,1
72661,0
72663,0
72665,0
72671,0
72672,1
72674,0
72675,0
72676,0
72678,0
72682,0
72683,0
72690,0
72696,1
72699,0
72702,1
72705,0
72710,0
72712,1
72724,1
72726,0
72728,0
72731,0
72739,0
72743,0
72753,1
72755,0
72760,1
72774,0
72776,1
72787,0
72789,0
72802,0
72808,0
72811,0
72815,0
72828,0
72830,0
72836,0
72839,0
72858,0
72860,0
72861,0
72881,1
72885,1
72889,0
72892,1
72900,0
72904,1
72909,0
72923,1
72926,1
72928,0
72931,0
72933,1
72940,0
72942,0
72943,1
72944,0
72946,0
72951,0
72961,1
